container,index,name,offset,size_bytes,range_valid,classification
main.13.com.ea.gp.fifaworld.obb,18556,data\sceneassets\stadium\stadium_249_1_textures.rx3,898077696,2022354,True,texture
main.13.com.ea.gp.fifaworld.obb,18557,data\sceneassets\stadium\stadium_28.rx3,900100096,613369,True,
main.13.com.ea.gp.fifaworld.obb,18558,data\sceneassets\stadium\stadium_28_1_textures.rx3,900713472,1148618,True,texture
main.13.com.ea.gp.fifaworld.obb,18559,data\sceneassets\stadium\stadium_2_1_textures.rx3,901862144,2567438,True,texture
main.13.com.ea.gp.fifaworld.obb,18560,data\sceneassets\stadium\stadium_33.rx3,904429632,865629,True,
main.13.com.ea.gp.fifaworld.obb,18561,data\sceneassets\stadium\stadium_33_1_textures.rx3,905295296,4359621,True,texture
main.13.com.ea.gp.fifaworld.obb,18562,data\sceneassets\stadium\stadium_5.rx3,909654976,1639602,True,
main.13.com.ea.gp.fifaworld.obb,18563,data\sceneassets\stadium\stadium_5_1_textures.rx3,911294592,3553691,True,texture
main.13.com.ea.gp.fifaworld.obb,18564,data\sceneassets\stadium\stadium_6.rx3,914848320,1565749,True,
main.13.com.ea.gp.fifaworld.obb,18565,data\sceneassets\stadium\stadium_6_1_textures.rx3,916414080,3706602,True,texture
main.13.com.ea.gp.fifaworld.obb,18566,data\sceneassets\wipe3d\wipe_0_1.rx3,920120704,2698,True,
main.13.com.ea.gp.fifaworld.obb,18567,data\sceneassets\wipe3d\wipe_0_10.rx3,920123456,51722,True,
main.13.com.ea.gp.fifaworld.obb,18568,data\sceneassets\wipe3d\wipe_0_10_textures.rx3,920175232,537817,True,texture
main.13.com.ea.gp.fifaworld.obb,18569,data\sceneassets\wipe3d\wipe_0_13.rx3,920713088,7230,True,
main.13.com.ea.gp.fifaworld.obb,18570,data\sceneassets\wipe3d\wipe_0_13_textures.rx3,920720320,277703,True,texture
main.13.com.ea.gp.fifaworld.obb,18571,data\sceneassets\wipe3d\wipe_0_1_textures.rx3,920998080,54163,True,texture
main.13.com.ea.gp.fifaworld.obb,18572,data\sceneassets\wipe3dcmn\wipe3dcmn_0.rx3,921052288,60325,True,
main.13.com.ea.gp.fifaworld.obb,18573,data\sceneassets\wipe3dcmn\wipe3dcmn_1.rx3,921112640,35190,True,
main.13.com.ea.gp.fifaworld.obb,18574,data\ux\assetsCommon.big,1406225364,55519210,True,
main.13.com.ea.gp.fifaworld.obb,18575,data\ux\assetsLicensedBalls.big,975156352,2866000,True,
main.13.com.ea.gp.fifaworld.obb,18576,data\ux\assetsLicensedFlags.big,978022400,3089552,True,
main.13.com.ea.gp.fifaworld.obb,18577,data\ux\assetsLicensedHeads.big,981112000,123967952,True,
main.13.com.ea.gp.fifaworld.obb,18578,data\ux\assetsLicensedHeads_Staff.big,1105080000,2957040,True,
main.13.com.ea.gp.fifaworld.obb,18579,data\ux\assetsLicensedKits.big,1461744574,33971543,True,
main.13.com.ea.gp.fifaworld.obb,18580,data\ux\assetsLicensedLeagueLogos.big,1141960576,811664,True,
main.13.com.ea.gp.fifaworld.obb,18581,data\ux\assetsLicensedTeamCrests.big,1142772288,13495872,True,icon
main.13.com.ea.gp.fifaworld.obb,18582,data\ux\assetsLicensedTrophies.big,1156268160,12379808,True,
main.13.com.ea.gp.fifaworld.obb,18583,data\audiodata.big,1168648000,125998068,True,
main.13.com.ea.gp.fifaworld.obb,18584,data\audiodata.big.cmmetadata,1294646080,22,True,
main.13.com.ea.gp.fifaworld.obb,18585,data\audiodata_perf_full.big,1294646144,43742000,True,
main.13.com.ea.gp.fifaworld.obb,18586,data\audiodata_perf_low.big,1338388160,36773040,True,
main.13.com.ea.gp.fifaworld.obb,18587,ShaderCache\3dfingrass.fxo.i-0-0.binprog,1375161216,4596,True,
main.13.com.ea.gp.fifaworld.obb,18588,ShaderCache\accessory.fxo.i-1-0.binprog,1375165824,5420,True,
main.13.com.ea.gp.fifaworld.obb,18589,ShaderCache\accessory_matte.fxo.i-0-0.binprog,1375171264,13783,True,
main.13.com.ea.gp.fifaworld.obb,18590,ShaderCache\accessory_matte.fxo.i-1-0.binprog,1375185088,4614,True,
main.13.com.ea.gp.fifaworld.obb,18591,ShaderCache\accessory_shiny.fxo.i-0-0.binprog,1375189760,14549,True,
main.13.com.ea.gp.fifaworld.obb,18592,ShaderCache\accessory_shiny.fxo.i-1-0.binprog,1375204352,5370,True,
main.13.com.ea.gp.fifaworld.obb,18593,ShaderCache\adboardambient.fxo.i-0-0.binprog,1375209728,2044,True,
main.13.com.ea.gp.fifaworld.obb,18594,ShaderCache\adboarddigitalambient.fxo.i-0-0.binprog,1375211776,2631,True,
main.13.com.ea.gp.fifaworld.obb,18595,ShaderCache\adboardscrollingambient.fxo.i-0-0.binprog,1375214464,2109,True,
main.13.com.ea.gp.fifaworld.obb,18596,ShaderCache\ball.fxo.i-0-0.binprog,1375216576,5400,True,
main.13.com.ea.gp.fifaworld.obb,18597,ShaderCache\ball.fxo.i-1-0.binprog,1375222016,5400,True,
main.13.com.ea.gp.fifaworld.obb,18598,ShaderCache\benchplayer.fxo.i-0-0.binprog,1375227456,5001,True,
main.13.com.ea.gp.fifaworld.obb,18599,ShaderCache\benchplayer.fxo.i-1-0.binprog,1375232512,5001,True,
main.13.com.ea.gp.fifaworld.obb,18600,ShaderCache\body_lod.fxo.i-0-0.binprog,1375237568,13854,True,
main.13.com.ea.gp.fifaworld.obb,18601,ShaderCache\body_lod.fxo.i-1-0.binprog,1375251456,4685,True,
main.13.com.ea.gp.fifaworld.obb,18602,ShaderCache\character_shadow.fxo.i-0-0.binprog,1375256192,10842,True,
main.13.com.ea.gp.fifaworld.obb,18603,ShaderCache\character_shadow_lowdef.fxo.i-0-0.binprog,1375267072,6080,True,
main.13.com.ea.gp.fifaworld.obb,18604,ShaderCache\covmap.fxo.i-0-0.binprog,1375273152,2190,True,
main.13.com.ea.gp.fifaworld.obb,18605,ShaderCache\covmap_lmgfinal.fxo.i-0-0.binprog,1375275392,2509,True,
main.13.com.ea.gp.fifaworld.obb,18606,ShaderCache\crowd_billboard.fxo.i-0-0.binprog,1375277952,5902,True,
main.13.com.ea.gp.fifaworld.obb,18607,ShaderCache\crowd_billboard.fxo.i-1-0.binprog,1375283904,2715,True,
main.13.com.ea.gp.fifaworld.obb,18608,ShaderCache\crowd_body.fxo.i-0-0.binprog,1375286656,12842,True,
main.13.com.ea.gp.fifaworld.obb,18609,ShaderCache\crowd_chair.fxo.i-0-0.binprog,1375299520,4972,True,
main.13.com.ea.gp.fifaworld.obb,18610,ShaderCache\crowd_jersey.fxo.i-0-0.binprog,1375304512,9584,True,
main.13.com.ea.gp.fifaworld.obb,18611,ShaderCache\crowd_lightmap.fxo.i-0-0.binprog,1375314112,2164,True,
main.13.com.ea.gp.fifaworld.obb,18612,ShaderCache\debugcursor.fxo.i-0-0.binprog,1375316288,1433,True,
main.13.com.ea.gp.fifaworld.obb,18613,ShaderCache\debugfont.fxo.i-0-0.binprog,1375317760,1603,True,
main.13.com.ea.gp.fifaworld.obb,18614,ShaderCache\debugobject.fxo.i-0-0.binprog,1375319424,1204,True,
main.13.com.ea.gp.fifaworld.obb,18615,ShaderCache\depth_mrt.fxo.i-0-0.binprog,1375320640,1402,True,
main.13.com.ea.gp.fifaworld.obb,18616,ShaderCache\envmapTexture.fxo.i-0-0.binprog,1375322048,1819,True,texture
main.13.com.ea.gp.fifaworld.obb,18617,ShaderCache\env_1bit.fxo.i-0-0.binprog,1375323904,1681,True,
main.13.com.ea.gp.fifaworld.obb,18618,ShaderCache\env_1bitAmbient.fxo.i-0-0.binprog,1375325632,2122,True,
main.13.com.ea.gp.fifaworld.obb,18619,ShaderCache\env_ColorOnly.fxo.i-0-0.binprog,1375327808,1299,True,
main.13.com.ea.gp.fifaworld.obb,18620,ShaderCache\env_Diff2CoeffCubicEnv.fxo.i-0-0.binprog,1375329152,2122,True,
main.13.com.ea.gp.fifaworld.obb,18621,ShaderCache\env_Diff2_Alpha.fxo.i-0-0.binprog,1375331328,2122,True,
main.13.com.ea.gp.fifaworld.obb,18622,ShaderCache\env_DiffCoeffBump.fxo.i-0-0.binprog,1375333504,4828,True,
main.13.com.ea.gp.fifaworld.obb,18623,ShaderCache\env_DiffCoeffCubicEnv.fxo.i-0-0.binprog,1375338368,4787,True,
main.13.com.ea.gp.fifaworld.obb,18624,ShaderCache\env_DiffCoeffCubicEnvBump.fxo.i-0-0.binprog,1375343168,2122,True,
main.13.com.ea.gp.fifaworld.obb,18625,ShaderCache\env_DiffColour.fxo.i-0-0.binprog,1375345344,2280,True,
main.13.com.ea.gp.fifaworld.obb,18626,ShaderCache\env_DiffOnly.fxo.i-0-0.binprog,1375347648,1669,True,
main.13.com.ea.gp.fifaworld.obb,18627,ShaderCache\env_DiffOnly_Alpha.fxo.i-0-0.binprog,1375349376,1681,True,
main.13.com.ea.gp.fifaworld.obb,18628,ShaderCache\env_DiffOnly_flatshadow.fxo.i-0-0.binprog,1375351104,1681,True,
main.13.com.ea.gp.fifaworld.obb,18629,ShaderCache\env_DiffOnly_Opaque.fxo.i-0-0.binprog,1375352832,1669,True,
main.13.com.ea.gp.fifaworld.obb,18630,ShaderCache\env_DiffWet.fxo.i-0-0.binprog,1375354560,1681,True,
main.13.com.ea.gp.fifaworld.obb,18631,ShaderCache\env_Diff_Alpha.fxo.i-0-0.binprog,1375356288,2122,True,
main.13.com.ea.gp.fifaworld.obb,18632,ShaderCache\env_Diff_flatshadow.fxo.i-0-0.binprog,1375358464,2122,True,
main.13.com.ea.gp.fifaworld.obb,18633,ShaderCache\env_Diff_Opaque.fxo.i-0-0.binprog,1375360640,2102,True,
main.13.com.ea.gp.fifaworld.obb,18634,ShaderCache\env_PowerRing.fxo.i-0-0.binprog,1375362752,1880,True,
main.13.com.ea.gp.fifaworld.obb,18635,ShaderCache\eye.fxo.i-1-0.binprog,1375364672,5565,True,
main.13.com.ea.gp.fifaworld.obb,18636,ShaderCache\eye.fxo.i-2-0.binprog,1375370240,10279,True,
main.13.com.ea.gp.fifaworld.obb,18637,ShaderCache\eye.fxo.i-3-0.binprog,1375380544,1150,True,
main.13.com.ea.gp.fifaworld.obb,18638,ShaderCache\eye_lod.fxo.i-0-0.binprog,1375381696,13635,True,
main.13.com.ea.gp.fifaworld.obb,18639,ShaderCache\eye_lod.fxo.i-1-0.binprog,1375395392,4476,True,
main.13.com.ea.gp.fifaworld.obb,18640,ShaderCache\face.fxo.i-0-0.binprog,1375399872,15594,True,
main.13.com.ea.gp.fifaworld.obb,18641,ShaderCache\face.fxo.i-1-0.binprog,1375415488,6415,True,
main.13.com.ea.gp.fifaworld.obb,18642,ShaderCache\face.fxo.i-2-0.binprog,1375421952,10279,True,
main.13.com.ea.gp.fifaworld.obb,18643,ShaderCache\face.fxo.i-3-0.binprog,1375432256,1150,True,
main.13.com.ea.gp.fifaworld.obb,18644,ShaderCache\face_lod.fxo.i-0-0.binprog,1375433408,13794,True,
main.13.com.ea.gp.fifaworld.obb,18645,ShaderCache\face_lod.fxo.i-1-0.binprog,1375447232,4625,True,
main.13.com.ea.gp.fifaworld.obb,18646,ShaderCache\flag.fxo.i-0-0.binprog,1375451904,5558,True,
main.13.com.ea.gp.fifaworld.obb,18647,ShaderCache\ghettohud.fxo.i-0-0.binprog,1375457472,1204,True,hud
main.13.com.ea.gp.fifaworld.obb,18648,ShaderCache\goalbase.fxo.i-0-0.binprog,1375458688,2960,True,
main.13.com.ea.gp.fifaworld.obb,18649,ShaderCache\goalnet.fxo.i-0-0.binprog,1375461696,2747,True,
main.13.com.ea.gp.fifaworld.obb,18650,ShaderCache\goalnet.fxo.i-1-0.binprog,1375464448,2205,True,
main.13.com.ea.gp.fifaworld.obb,18651,ShaderCache\goalnet.fxo.i-2-0.binprog,1375466688,1432,True,
main.13.com.ea.gp.fifaworld.obb,18652,ShaderCache\goalnet.fxo.i-3-0.binprog,1375468160,1432,True,
main.13.com.ea.gp.fifaworld.obb,18653,ShaderCache\hair.fxo.i-0-0.binprog,1375469632,13929,True,
main.13.com.ea.gp.fifaworld.obb,18654,ShaderCache\hair_lod.fxo.i-0-0.binprog,1375483584,13998,True,
main.13.com.ea.gp.fifaworld.obb,18655,ShaderCache\hdr_pitch.fxo.i-0-0.binprog,1375497600,5629,True,
main.13.com.ea.gp.fifaworld.obb,18656,ShaderCache\hdr_pitch.fxo.i-1-0.binprog,1375503232,5629,True,
main.13.com.ea.gp.fifaworld.obb,18657,ShaderCache\hdr_pitchnoline.fxo.i-0-0.binprog,1375508864,4566,True,
main.13.com.ea.gp.fifaworld.obb,18658,ShaderCache\hdr_pitchnoline.fxo.i-1-0.binprog,1375513472,4566,True,
main.13.com.ea.gp.fifaworld.obb,18659,ShaderCache\jersey.fxo.i-0-0.binprog,1375518080,19773,True,
main.13.com.ea.gp.fifaworld.obb,18660,ShaderCache\jersey.fxo.i-1-0.binprog,1375537856,10594,True,
main.13.com.ea.gp.fifaworld.obb,18661,ShaderCache\jersey.fxo.i-2-0.binprog,1375548480,10279,True,
main.13.com.ea.gp.fifaworld.obb,18662,ShaderCache\jersey.fxo.i-3-0.binprog,1375558784,1150,True,
main.13.com.ea.gp.fifaworld.obb,18663,ShaderCache\jersey_lod.fxo.i-0-0.binprog,1375559936,18641,True,
main.13.com.ea.gp.fifaworld.obb,18664,ShaderCache\jersey_lod.fxo.i-1-0.binprog,1375578624,9462,True,
main.13.com.ea.gp.fifaworld.obb,18665,ShaderCache\jumbotron.fxo.i-0-0.binprog,1375588096,2569,True,
main.13.com.ea.gp.fifaworld.obb,18666,ShaderCache\lightmapgen_area.fxo.i-0-0.binprog,1375590720,5404,True,
main.13.com.ea.gp.fifaworld.obb,18667,ShaderCache\lightmapgen_dir.fxo.i-0-0.binprog,1375596160,2761,True,
main.13.com.ea.gp.fifaworld.obb,18668,ShaderCache\lightmapgen_dir.fxo.i-1-0.binprog,1375598976,6567,True,
main.13.com.ea.gp.fifaworld.obb,18669,ShaderCache\lightmapgen_dir.fxo.i-2-0.binprog,1375605568,12410,True,
main.13.com.ea.gp.fifaworld.obb,18670,ShaderCache\lightmapgen_final.fxo.i-0-0.binprog,1375617984,2307,True,
main.13.com.ea.gp.fifaworld.obb,18671,ShaderCache\lightmapgen_point.fxo.i-0-0.binprog,1375620352,4814,True,
main.13.com.ea.gp.fifaworld.obb,18672,ShaderCache\lightmapgen_post.fxo.i-0-0.binprog,1375625216,3130,True,
main.13.com.ea.gp.fifaworld.obb,18673,ShaderCache\lightmapgen_post.fxo.i-1-0.binprog,1375628352,1207,True,
main.13.com.ea.gp.fifaworld.obb,18674,ShaderCache\lightmapgen_post.fxo.i-2-0.binprog,1375629568,5223,True,
main.13.com.ea.gp.fifaworld.obb,18675,ShaderCache\lightmapgen_post.fxo.i-3-0.binprog,1375634816,5317,True,
main.13.com.ea.gp.fifaworld.obb,18676,ShaderCache\lightmapgen_shadow.fxo.i-0-0.binprog,1375640192,1833,True,
main.13.com.ea.gp.fifaworld.obb,18677,ShaderCache\lightmapgen_shadow.fxo.i-1-0.binprog,1375642048,2118,True,
main.13.com.ea.gp.fifaworld.obb,18678,ShaderCache\lightmapgen_shadow.fxo.i-2-0.binprog,1375644224,2118,True,
main.13.com.ea.gp.fifaworld.obb,18679,ShaderCache\lightmapgen_spot.fxo.i-0-0.binprog,1375646400,2653,True,
main.13.com.ea.gp.fifaworld.obb,18680,ShaderCache\lightmapgen_spot.fxo.i-1-0.binprog,1375649088,6389,True,
main.13.com.ea.gp.fifaworld.obb,18681,ShaderCache\lightmapgen_spot.fxo.i-2-0.binprog,1375655488,13752,True,
main.13.com.ea.gp.fifaworld.obb,18682,ShaderCache\linflag.fxo.i-0-0.binprog,1375669248,1996,True,
main.13.com.ea.gp.fifaworld.obb,18683,ShaderCache\missingblue.fxo.i-1-0.binprog,1375671296,11417,True,
main.13.com.ea.gp.fifaworld.obb,18684,ShaderCache\pole.fxo.i-0-0.binprog,1375682752,3073,True,
main.13.com.ea.gp.fifaworld.obb,18685,ShaderCache\resample.fxo.i-0-0.binprog,1375685888,1075,True,
main.13.com.ea.gp.fifaworld.obb,18686,ShaderCache\resample.fxo.i-1-0.binprog,1375686976,1878,True,
main.13.com.ea.gp.fifaworld.obb,18687,ShaderCache\resample.fxo.i-10-0.binprog,1375688896,1173,True,
main.13.com.ea.gp.fifaworld.obb,18688,ShaderCache\resample.fxo.i-11-0.binprog,1375690112,1922,True,
main.13.com.ea.gp.fifaworld.obb,18689,ShaderCache\resample.fxo.i-15-0.binprog,1375692096,3237,True,
main.13.com.ea.gp.fifaworld.obb,18690,ShaderCache\resample.fxo.i-17-0.binprog,1375695360,4677,True,
main.13.com.ea.gp.fifaworld.obb,18691,ShaderCache\resample.fxo.i-18-0.binprog,1375700096,4771,True,
main.13.com.ea.gp.fifaworld.obb,18692,ShaderCache\resample.fxo.i-5-0.binprog,1375704896,3231,True,
main.13.com.ea.gp.fifaworld.obb,18693,ShaderCache\resample.fxo.i-7-0.binprog,1375708160,4651,True,
main.13.com.ea.gp.fifaworld.obb,18694,ShaderCache\resample.fxo.i-8-0.binprog,1375712832,4745,True,
main.13.com.ea.gp.fifaworld.obb,18695,ShaderCache\resample.fxo.i-9-0.binprog,1375717632,1125,True,
main.13.com.ea.gp.fifaworld.obb,18696,ShaderCache\shadowmap.fxo.i-0-0.binprog,1375718784,10369,True,
main.13.com.ea.gp.fifaworld.obb,18697,ShaderCache\shadowmap.fxo.i-1-0.binprog,1375729216,10414,True,
main.13.com.ea.gp.fifaworld.obb,18698,ShaderCache\shadowmap.fxo.i-2-0.binprog,1375739648,10974,True,
main.13.com.ea.gp.fifaworld.obb,18699,ShaderCache\shadowmap_static.fxo.i-0-0.binprog,1375750656,1480,True,
main.13.com.ea.gp.fifaworld.obb,18700,ShaderCache\shadowmap_static.fxo.i-1-0.binprog,1375752192,1525,True,
main.13.com.ea.gp.fifaworld.obb,18701,ShaderCache\shadowmap_static.fxo.i-2-0.binprog,1375753728,2069,True,
main.13.com.ea.gp.fifaworld.obb,18702,ShaderCache\shoe.fxo.i-0-0.binprog,1375755840,14599,True,
main.13.com.ea.gp.fifaworld.obb,18703,ShaderCache\shoe.fxo.i-1-0.binprog,1375770496,5420,True,
main.13.com.ea.gp.fifaworld.obb,18704,ShaderCache\shoe_lod.fxo.i-0-0.binprog,1375775936,14022,True,
main.13.com.ea.gp.fifaworld.obb,18705,ShaderCache\shoe_lod.fxo.i-1-0.binprog,1375790016,4853,True,
main.13.com.ea.gp.fifaworld.obb,18706,ShaderCache\shorts.fxo.i-0-0.binprog,1375794880,17256,True,
main.13.com.ea.gp.fifaworld.obb,18707,ShaderCache\shorts.fxo.i-1-0.binprog,1375812160,8077,True,
main.13.com.ea.gp.fifaworld.obb,18708,ShaderCache\shorts_lod.fxo.i-0-0.binprog,1375820288,16166,True,
main.13.com.ea.gp.fifaworld.obb,18709,ShaderCache\shorts_lod.fxo.i-1-0.binprog,1375836480,6987,True,
main.13.com.ea.gp.fifaworld.obb,18710,ShaderCache\skydome.fxo.i-1-0.binprog,1375843520,1235,True,
main.13.com.ea.gp.fifaworld.obb,18711,ShaderCache\slc_character.fxo.i-0-0.binprog,1375844800,4876,True,
main.13.com.ea.gp.fifaworld.obb,18712,ShaderCache\slc_character.fxo.i-1-0.binprog,1375849728,4876,True,
main.13.com.ea.gp.fifaworld.obb,18713,ShaderCache\socks.fxo.i-1-0.binprog,1375854656,5981,True,
main.13.com.ea.gp.fifaworld.obb,18714,ShaderCache\socks.fxo.i-2-0.binprog,1375860672,10279,True,
main.13.com.ea.gp.fifaworld.obb,18715,ShaderCache\socks.fxo.i-3-0.binprog,1375870976,1150,True,
main.13.com.ea.gp.fifaworld.obb,18716,ShaderCache\socks_lod.fxo.i-0-0.binprog,1375872128,14803,True,
main.13.com.ea.gp.fifaworld.obb,18717,ShaderCache\socks_lod.fxo.i-1-0.binprog,1375886976,5624,True,
main.13.com.ea.gp.fifaworld.obb,18718,ShaderCache\texture.fxo.i-0-0.binprog,1375892608,1215,True,texture
main.13.com.ea.gp.fifaworld.obb,18719,ShaderCache\texture.fxo.i-1-0.binprog,1375893824,1364,True,texture
main.13.com.ea.gp.fifaworld.obb,18720,ShaderCache\texture.fxo.i-10-0.binprog,1375895232,1428,True,texture
main.13.com.ea.gp.fifaworld.obb,18721,ShaderCache\texture.fxo.i-2-0.binprog,1375896704,1314,True,texture
main.13.com.ea.gp.fifaworld.obb,18722,ShaderCache\texture.fxo.i-3-0.binprog,1375898048,1356,True,texture
main.13.com.ea.gp.fifaworld.obb,18723,ShaderCache\texture.fxo.i-4-0.binprog,1375899456,1492,True,texture
main.13.com.ea.gp.fifaworld.obb,18724,ShaderCache\texture.fxo.i-5-0.binprog,1375900992,1221,True,texture
main.13.com.ea.gp.fifaworld.obb,18725,ShaderCache\texture.fxo.i-8-0.binprog,1375902272,1314,True,texture
main.13.com.ea.gp.fifaworld.obb,18726,ShaderCache\texture.fxo.i-9-0.binprog,1375903616,1278,True,texture
main.13.com.ea.gp.fifaworld.obb,18727,ShaderCache\texturesplash.fxo.i-0-0.binprog,1375904896,1364,True,background;texture
main.13.com.ea.gp.fifaworld.obb,18728,ShaderCache\trophy.fxo.i-0-0.binprog,1375906304,5230,True,
main.13.com.ea.gp.fifaworld.obb,18729,ShaderCache\trophy.fxo.i-1-0.binprog,1375911552,5230,True,
main.13.com.ea.gp.fifaworld.obb,18730,ShaderCache\trophy.fxo.i-2-0.binprog,1375916800,5289,True,
main.13.com.ea.gp.fifaworld.obb,18731,ShaderCache\trophy.fxo.i-3-0.binprog,1375922112,5289,True,
main.13.com.ea.gp.fifaworld.obb,18732,ShaderCache\trophy_glass.fxo.i-0-0.binprog,1375927424,5903,True,
main.13.com.ea.gp.fifaworld.obb,18733,ShaderCache\trophy_metal.fxo.i-0-0.binprog,1375933376,6189,True,
main.13.com.ea.gp.fifaworld.obb,18734,ShaderCache\trophy_metal.fxo.i-1-0.binprog,1375939584,6189,True,
main.13.com.ea.gp.fifaworld.obb,18735,ShaderCache\trophy_pedestal.fxo.i-0-0.binprog,1375945792,5677,True,
main.13.com.ea.gp.fifaworld.obb,18736,ShaderCache\trophy_pedestal.fxo.i-1-0.binprog,1375951488,5677,True,
main.13.com.ea.gp.fifaworld.obb,18737,ShaderCache\trophy_plastic.fxo.i-0-0.binprog,1375957184,5595,True,
main.13.com.ea.gp.fifaworld.obb,18738,ShaderCache\trophy_plastic.fxo.i-1-0.binprog,1375962816,5595,True,
main.13.com.ea.gp.fifaworld.obb,18739,ShaderCache\trophy_ribbon.fxo.i-0-0.binprog,1375968448,4954,True,
main.13.com.ea.gp.fifaworld.obb,18740,ShaderCache\trophy_ribbon.fxo.i-1-0.binprog,1375973440,4954,True,
main.13.com.ea.gp.fifaworld.obb,18741,ShaderCache\trophy_wood.fxo.i-0-0.binprog,1375978432,5677,True,
main.13.com.ea.gp.fifaworld.obb,18742,ShaderCache\trophy_wood.fxo.i-1-0.binprog,1375984128,5677,True,
main.13.com.ea.gp.fifaworld.obb,18743,ShaderCache\uvoffset.fxo.i-0-0.binprog,1375989824,2112,True,
main.13.com.ea.gp.fifaworld.obb,18744,ShaderCache\vertex.fxo.i-0-0.binprog,1375991936,1204,True,texture
main.13.com.ea.gp.fifaworld.obb,18745,ShaderCache\vignette.fxo.i-0-0.binprog,1375993152,1707,True,
main.13.com.ea.gp.fifaworld.obb,18746,ShaderCache\wipe_anchor.fxo.i-0-0.binprog,1375994880,1389,True,
main.13.com.ea.gp.fifaworld.obb,18747,ShaderCache\wipe_diffcoeffenv.fxo.i-0-0.binprog,1375996288,4873,True,
main.13.com.ea.gp.fifaworld.obb,18748,ShaderCache\wipe_diffcoeffenvbump.fxo.i-0-0.binprog,1376001216,5438,True,
main.13.com.ea.gp.fifaworld.obb,18749,ShaderCache\wipe_diffonly.fxo.i-0-0.binprog,1376006656,1659,True,
main.13.com.ea.gp.fifaworld.obb,18750,ShaderCache\wipe_glow.fxo.i-0-0.binprog,1376008320,1586,True,
main.13.com.ea.gp.fifaworld.obb,18751,ShaderCache\wipe_recolor.fxo.i-0-0.binprog,1376009920,1954,True,
main.13.com.ea.gp.fifaworld.obb,18752,ShaderCache\wipe_trophy.fxo.i-1-0.binprog,1376011904,4981,True,
main.13.com.ea.gp.fifaworld.obb,18753,ShaderCache\wipe_trophy.fxo.i-2-0.binprog,1376016896,5040,True,
main.13.com.ea.gp.fifaworld.obb,18754,ShaderCache\wipe_trophy.fxo.i-3-0.binprog,1376021952,5040,True,
main.13.com.ea.gp.fifaworld.obb,18755,ShaderCache\wipe_trophy_glass.fxo.i-0-0.binprog,1376027008,5664,True,
main.13.com.ea.gp.fifaworld.obb,18756,ShaderCache\wipe_trophy_metal.fxo.i-0-0.binprog,1376032704,6000,True,
main.13.com.ea.gp.fifaworld.obb,18757,ShaderCache\wipe_trophy_metal.fxo.i-1-0.binprog,1376038720,6000,True,
main.13.com.ea.gp.fifaworld.obb,18758,ShaderCache\wipe_trophy_plastic.fxo.i-0-0.binprog,1376044736,5420,True,
main.13.com.ea.gp.fifaworld.obb,18759,ShaderCache\wipe_trophy_plastic.fxo.i-1-0.binprog,1376050176,5420,True,
main.13.com.ea.gp.fifaworld.obb,18760,ShaderCache\wipe_trophy_ribbon.fxo.i-0-0.binprog,1376055616,4954,True,
main.13.com.ea.gp.fifaworld.obb,18761,ShaderCache\wipe_trophy_ribbon.fxo.i-1-0.binprog,1376060608,4954,True,
main.13.com.ea.gp.fifaworld.obb,18762,ShaderCache\wipe_trophy_wood.fxo.i-0-0.binprog,1376065600,5482,True,
main.13.com.ea.gp.fifaworld.obb,18763,ShaderCache\wipe_trophy_wood.fxo.i-1-0.binprog,1376071104,5482,True,
main.13.com.ea.gp.fifaworld.obb,18764,ShaderCache\zpass.fxo.i-3-0.binprog,1376076608,1265,True,
main.13.com.ea.gp.fifaworld.obb,18765,ShaderCache\zpass.fxo.i-4-0.binprog,1376077888,1255,True,
main.13.com.ea.gp.fifaworld.obb,18766,ShaderCache\zpass.fxo.i-5-0.binprog,1376079168,1563,True,
main.13.com.ea.gp.fifaworld.obb,18767,ShaderCache\zpass.fxo.i-6-0.binprog,1376080768,1992,True,
patch.26.com.ea.gp.fifaworld.obb,0,contentManagerUX.cmconfig,123392,894,True,
patch.26.com.ea.gp.fifaworld.obb,1,eng_us.db,124288,760436,True,
patch.26.com.ea.gp.fifaworld.obb,2,fre_fr.db,884736,806124,True,
patch.26.com.ea.gp.fifaworld.obb,3,ger_de.db,1690880,793612,True,
patch.26.com.ea.gp.fifaworld.obb,4,ita_it.db,2484544,786372,True,
patch.26.com.ea.gp.fifaworld.obb,5,locale.ini,3270976,1250,True,
patch.26.com.ea.gp.fifaworld.obb,6,platform.ini,3272256,1448,True,
patch.26.com.ea.gp.fifaworld.obb,7,pol_pl.db,3273728,822052,True,
patch.26.com.ea.gp.fifaworld.obb,8,por_br.db,4095808,789628,True,
patch.26.com.ea.gp.fifaworld.obb,9,product.ini,4885440,2576,True,
patch.26.com.ea.gp.fifaworld.obb,10,rus_ru.db,4888064,965276,True,
patch.26.com.ea.gp.fifaworld.obb,11,spa_es.db,5853376,794996,True,
patch.26.com.ea.gp.fifaworld.obb,12,spa_mx.db,6648384,794988,True,
patch.26.com.ea.gp.fifaworld.obb,13,splash.png,7443392,3892767,True,background;ui_image
patch.26.com.ea.gp.fifaworld.obb,14,tur_tr.db,11336192,804516,True,
patch.26.com.ea.gp.fifaworld.obb,15,assets\awards\coinslarge.png,12140736,41786,True,ui_image
patch.26.com.ea.gp.fifaworld.obb,16,assets\common\button\popup\popupbuttonhighlightblue.png,12182528,3191,True,button;ui_image
